symbol,fiscaldate_end,reported_currency,operating_cashflow,payments_foroperating_activities,proceeds_fromoperating_activities,changein_operating_liabilities,changein_operating_assets,dpr_depletion_amort,capital_expenditures,changein_receivables,changein_inventory,profit_loss,cashflow_frominvestment,cashflow_fromfinancing,proceeds_fromrepayment_shortterm_debt,payments_forrepurchase_commonstock,payments_forrepurchase_equity,payments_forrepurchase_preferredstock,div_payout,div_payout_commonstock,div_payout_preferredStock,proceeds_fromissuance_commonstock,proceeds_fromissuance_longterm_debtcapital_secnet,proceeds_fromissuance_preferredstock,proceeds_fromrepurchase_equity,proceeds_fromsale_treasurystock,changein_cash_cashequivalents,changein_exchangerate,netincome
EBON,3/31/2020,USD,-2731166,0,0,0,0,0,0,0,0,0,-134607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EBON,12/31/2019,USD,5996874,0,0,0,0,0,0,0,0,0,-4860123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EBON,6/30/2019,USD,415976,0,0,0,0,0,0,0,0,0,-301299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTK,9/30/2020,USD,3292421,0,0,0,0,0,0,0,0,0,-7121175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTK,6/30/2020,USD,3292421,0,0,0,0,0,0,0,0,0,-7121175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTK,3/31/2020,USD,2348969,0,0,0,0,0,0,0,0,0,-2337637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTK,12/31/2019,USD,2348969,0,0,0,0,0,0,0,0,0,-2337637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTK,9/30/2019,USD,3391090,0,0,0,0,1069520,5725990,0,0,0,-2862995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5134060
EDTK,6/30/2019,USD,3391090,0,0,0,0,0,0,0,0,0,-2862995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTK,3/31/2019,USD,4654744,0,0,0,0,922770,15746280,0,0,0,-3256892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8675060
EDTK,12/31/2018,USD,4654744,0,0,0,0,0,0,0,0,0,-3256892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDTX,12/31/2019,USD,-249542,0,0,0,0,0,0,0,0,0,60001,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,904
EDTX,9/30/2019,USD,-227425,0,0,0,0,0,0,0,0,0,143401,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81169
EDTX,6/30/2019,USD,-259449,0,0,0,0,0,0,0,0,0,91536,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146924
EDTX,3/31/2019,USD,-112334,0,0,0,0,0,0,0,0,0,91536,270000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154034
EDTX,12/31/2018,USD,-273744,0,0,0,0,0,0,0,0,0,-96298125,97548833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85998
EDTX,9/30/2018,USD,-273744,0,0,0,0,0,0,0,0,0,-96298125,97548833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7334
EDTX,6/30/2018,USD,-273744,0,0,0,0,0,0,0,0,0,-96298125,97548833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-863
EH,9/30/2020,CNY,-41958000,0,0,0,0,1550000,170000,0,-8844000,0,-25535000,2393000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-266000
EH,6/30/2020,CNY,-44749000,0,0,0,0,1620000,1135000,0,-18868000,0,-18342000,46719000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18617000
EH,3/31/2020,CNY,-29055000,0,0,0,0,1570000,301000,0,-11153000,0,-48455000,-2322000,0,0,0,0,0,0,0,0,0,0,6797000,0,0,0,-19550000
EH,12/31/2019,CNY,14731000,0,0,0,0,1488000,2550000,0,-559000,0,8301000,252863000,0,0,0,0,0,0,0,0,0,0,300302000,0,0,0,-1933000
EH,9/30/2019,CNY,-30358000,0,0,0,0,1388000,327000,0,-6942000,0,-9927000,25003000,0,0,0,0,0,0,0,0,0,0,47439000,0,0,0,-10392000
EH,6/30/2019,CNY,-21226000,0,0,0,0,1366000,217000,0,-2841000,0,-9362000,0,0,0,0,0,0,0,0,0,0,0,47436000,0,0,0,-15163000
EH,3/31/2019,CNY,-18665000,0,0,0,0,1431000,645000,0,-1963000,0,-10245000,47436000,0,0,0,0,0,0,0,0,0,0,47436000,0,0,0,-21338000
EH,12/31/2018,CNY,-6310968.96,0,0,0,0,118379.93,719488.26,0,0,0,544260.25,338167.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11697753.87
EH,9/30/2018,CNY,-21991.01,0,0,0,0,4224.17,885.57,0,3813.79,0,25570.3,12342.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72141.13
EIC,12/31/2020,USD,-223083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIC,9/30/2020,USD,-1781194,0,0,0,0,0,0,0,0,0,0,-7407790,0,0,0,0,-6477350,-6477350,0,0,0,0,862550,0,0,0,-20182650
EIC,6/30/2020,USD,8544206,0,0,0,0,0,0,0,0,0,0,-9112020,0,0,0,0,-3851570,-3851570,0,0,0,0,862550,0,0,0,-27104350
EIC,3/31/2020,USD,468858,0,0,0,0,0,0,0,0,0,0,-644570,0,0,0,0,-2394070,-2394070,0,0,0,0,0,0,0,0,-59914380
EIC,12/31/2019,USD,-19886857,0,0,0,0,0,0,0,0,0,0,52360650,0,0,0,0,-5439590,-5439590,0,0,0,0,43277900,0,0,0,7432760
EIC,9/30/2019,USD,-32365810,0,0,0,0,0,0,0,0,0,0,41129860,0,0,0,0,-3045520,-3045520,0,0,0,0,43277900,0,0,0,4598610
EIC,6/30/2019,USD,-7115540,0,0,0,0,0,0,0,0,0,0,17832930,0,0,0,0,-3045516,-3045516,0,0,0,0,16935450,0,0,0,6186780
EIC,3/31/2019,USD,-3557772,0,0,0,0,0,0,0,0,0,0,8916466,0,0,0,0,-3045516,-3045516,0,0,0,0,0,0,0,0,3093388
ESSC,12/31/2020,USD,-226864,0,0,0,0,0,0,0,0,-293936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-226864,0,-290436
ESSC,9/30/2020,USD,-139011,0,0,28752,-40105,0,0,0,0,-2622868,0,138000000,0,0,0,0,0,0,0,0,0,0,138000000,0,-139011,0,-204368
ESSC,6/30/2020,USD,-90751,0,0,0,-44479,0,0,0,0,3070387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-90751,0,-136994
ESSC,3/31/2020,USD,-364838,0,0,0,0,0,0,0,0,697557,-138000000,138819683,0,0,0,0,0,0,0,0,0,0,0,0,454845,0,697557
ESSC,12/31/2019,USD,-9099,0,0,0,0,0,0,0,0,-9099,-138000000,15571,0,0,0,0,0,0,0,0,0,0,0,0,6472,0,-9009
ESSC,9/30/2019,USD,-418,0,0,0,0,0,0,0,0,-418,-138000000,-28509,0,0,0,0,0,0,0,0,0,0,0,0,-28927,0,-418
ESSC,6/30/2019,USD,62499,0,0,0,0,0,0,0,0,-2,0,37500,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,-2
ESSC,3/31/2019,USD,-62488,0,0,0,0,0,0,0,0,13,-138000000,125000,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,13
ESSC,12/31/2018,USD,-14720,0,0,0,0,0,0,0,0,-14776,0,2500,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,-14776
ESSC,9/30/2018,USD,-69,0,0,0,0,0,0,0,0,-63,0,60000,0,0,0,0,0,0,0,0,0,0,25000,0,0,0,-69
ETNB,9/30/2020,USD,-12940000,0,0,2329000,1999000,179000,17000,0,0,-14603000,-71999000,158292000,0,0,0,0,0,0,0,0,0,0,158292000,0,73353000,0,-14603000
ETNB,6/30/2020,USD,-11524000,0,0,0,0,17000,46000,0,0,-11771000,-5744000,-65000,0,0,0,0,0,0,0,0,0,0,0,0,-11771000,0,-11771000
ETNB,3/31/2020,USD,-7752000,0,0,2178000,-109000,12000,61000,0,0,-10544000,-61000,9000,0,0,0,0,0,0,0,0,0,0,9000,0,-7804000,0,-10544000
ETNB,12/31/2019,USD,-11132000,0,0,-12000,1676000,5000,111000,0,0,-19283000,-111000,88377000,0,0,0,0,0,0,0,0,0,0,87691000,0,77134000,0,-19283000
ETNB,9/30/2019,USD,-6197000,0,0,0,0,5000,8000,0,0,-18725000,-8000,488000,0,0,0,0,0,0,0,0,0,0,20011000,0,0,0,-18725000
ETNB,6/30/2019,USD,-3964000,0,0,0,0,4000,18000,0,0,-14973000,-18000,18837000,0,0,0,0,0,0,0,0,0,0,18837000,0,0,0,-14525000
ETNB,3/31/2019,USD,-4167000,0,0,0,0,3000,2000,0,0,-4439000,-2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4887000
ETNB,12/31/2018,USD,-3291000,0,0,0,0,6000,4000,0,0,-4638000,-4000,23765000,0,0,0,0,0,0,0,0,0,0,23665000,0,0,0,-4638000
EXPC,12/31/2020,USD,-378407,0,0,-67559,-32875,0,0,0,0,-338216,334927,0,0,0,0,0,0,0,0,0,0,0,0,0,-43480,0,-338216
EXPC,9/30/2020,USD,-127930,0,0,-26741,-32875,0,0,0,0,-100155,334927,0,0,0,0,0,0,0,0,0,0,0,0,0,-127930,0,-100155
EXPC,6/30/2020,USD,-75857,0,0,5234,0,0,0,0,0,-5982,334927,0,0,0,0,0,0,0,0,0,0,0,0,0,-5982,0,-5982
EXPC,3/31/2020,USD,-212273,0,0,108551,23625,0,0,0,0,572071,334927,0,0,0,0,0,0,0,0,0,0,0,0,0,-212273,0,572071
EXPC,12/31/2019,USD,-255215,0,0,0,0,0,0,0,0,686639,-196428650,-258366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686639
EXPC,9/30/2019,USD,-1297,0,0,0,0,0,0,0,0,98139,-196428650,276820486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98139
FDMT,12/31/2019,USD,-8686000,0,0,0,0,318000,477000,0,0,0,-477000,-670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16115000
FDMT,9/30/2019,USD,-10857000,0,0,0,0,0,0,0,0,0,-1064000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDMT,6/30/2019,USD,-8584000,0,0,0,0,0,0,0,0,0,-831000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDMT,3/31/2019,USD,-8584000,0,0,0,0,0,0,0,0,0,-831000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FHTX,12/31/2020,USD,-10655000,1685000,0,3989000,2945000,563000,7489000,0,0,-20758000,-100220000,128509000,4770000,0,0,0,0,0,0,0,0,0,122490000,0,17634000,0,-20758000
FMTX,9/30/2020,USD,-26274000,0,0,0,0,249000,31000,0,0,0,-265415000,-1418000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27616000
FMTX,6/30/2020,USD,-23406000,0,0,0,0,284000,25000,0,0,0,-7234000,295258000,0,0,0,0,0,0,0,0,0,0,-20000,0,0,0,-25440000
FMTX,3/31/2020,USD,-33419000,0,0,0,0,543000,78000,0,0,0,-29318000,-235000,0,0,0,0,0,0,0,0,0,0,-239000,0,0,0,11230000
FMTX,12/31/2019,USD,-10822000,0,0,0,0,540000,0,0,0,0,0,100012000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-24656000
FMTX,9/30/2019,USD,-27090000,0,0,0,0,591000,209000,0,0,0,60623000,-1357000,0,0,0,0,-1357000,-1357000,0,0,0,0,0,0,0,0,-30985000
FMTX,6/30/2019,USD,-32298000,0,0,0,0,682000,0,0,0,0,42044000,-15611000,0,0,0,0,-15611000,-15611000,0,0,0,0,0,0,0,0,-14757000
FMTX,3/31/2019,USD,35720000,0,0,0,0,855000,367000,0,0,0,-61450000,-28239000,0,0,0,0,-28389000,-28389000,0,0,0,0,150000,0,0,0,35605000
FOUR,12/31/2020,USD,6400000,6500000,0,-20000000,-2800000,24100000,2200000,0,-1100000,-21700000,-70200000,662700000,0,0,0,0,0,0,0,0,0,0,0,0,598900000,0,-12400000
FOUR,9/30/2020,USD,10300000,6900000,0,10100000,26300000,24300000,1200000,24100000,0,-12000000,-15200000,89800000,0,0,0,0,0,0,0,0,0,0,0,0,84900000,0,-5000000
FOUR,6/30/2020,USD,-3000000,0,0,0,0,18100000,2900000,0,400000,-75000000,-7100000,183900000,0,0,0,0,-400000,-400000,0,0,0,0,0,0,0,0,-74000000
FOUR,3/31/2020,USD,9700000,0,0,0,0,17700000,3600000,0,-300000,-5200000,-9600000,66400000,0,0,0,0,-100000,-100000,0,0,0,0,0,0,0,0,-5200000
FOUR,12/31/2019,USD,-6400000,0,0,0,0,16900000,5200000,0,600000,-13400000,-98800000,8900000,0,0,0,0,-100000,-100000,0,0,0,0,-8500000,0,0,0,-13800000
FOUR,9/30/2019,USD,10200000,0,0,0,0,16100000,3000000,0,-300000,-22600000,-70400000,66700000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22600000
FOUR,6/30/2019,USD,12500000,0,0,0,0,15300000,5400000,0,-2200000,-8200000,-10800000,-2400000,0,0,0,0,-100000,-100000,0,0,0,0,0,0,0,0,-8200000
FOUR,3/31/2019,USD,10400000,0,0,0,0,14900000,3000000,0,200000,-13500000,-7100000,-2200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13500000
FREQ,9/30/2020,USD,-10730000,101000,0,-8357000,67000,301000,1001000,0,0,-5341000,-1017000,40605000,0,0,0,0,0,0,0,0,0,0,40605000,0,28858000,0,-5341000
FREQ,6/30/2020,USD,-10262000,0,0,0,0,244000,909000,0,0,-6025000,2166000,391000,0,0,0,0,0,0,0,391000,0,0,0,0,-5781000,0,-6025000
FREQ,3/31/2020,USD,-9363000,0,0,-7151000,0,215000,343000,0,0,-4913000,13688000,309000,0,0,0,0,0,0,0,309000,0,0,309000,0,4634000,0,-4913000
FREQ,12/31/2019,USD,-29743000,0,0,-5575000,0,225000,421000,0,0,-5493000,5429000,82198000,0,0,0,0,0,0,0,79737000,0,0,79737000,0,57884000,0,-5493000
FREQ,9/30/2019,USD,74580000,0,0,0,0,214000,155000,0,0,-575000,4638000,59387000,0,0,0,0,0,0,0,161000,0,0,62278000,0,0,0,-575000
FREQ,6/30/2019,USD,-4472000,0,0,0,0,207000,29000,0,0,-6852000,7013000,88000,0,0,0,0,0,0,0,88000,0,0,430000,0,0,0,-6852000
FREQ,3/31/2019,USD,-6150000,0,0,0,0,167000,459000,0,0,-5826000,-35341000,342000,0,0,0,0,0,0,0,76000,0,0,342000,0,0,0,-5826000
FREQ,12/31/2018,USD,-4719000,0,0,0,0,179500,239000,0,0,-5447000,-239000,34870000,0,0,0,0,0,0,0,3000,0,0,32939000,0,0,0,-5447000
FRLN,6/30/2020,USD,-15372000,0,0,0,0,0,0,0,0,0,-275500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRLN,3/31/2020,USD,-15372000,0,0,0,0,0,0,0,0,0,-275500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRLN,6/30/2019,USD,-15814000,0,0,0,0,0,0,0,0,0,-1002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRLN,3/31/2019,USD,-15814000,0,0,0,0,0,0,0,0,0,-1002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FROG,12/31/2020,USD,12816000,0,0,2648000,14217000,977000,911000,11505000,0,-3714000,-181833000,9200000,0,0,0,0,0,0,0,0,0,0,14000,0,-159817000,0,-3714000
FSLY,12/31/2020,USD,-31149000,19784000,0,-2041000,14119000,5568000,5126000,2595000,0,-45684000,-267435000,-17581000,0,0,0,0,0,0,0,0,0,0,5432000,0,-316165000,0,-45704000
FSLY,9/30/2020,USD,27200000,410000,0,20295000,-9625000,4967000,11893000,-15542000,0,-23778000,20240000,5193000,0,0,0,0,0,0,0,0,0,0,6164000,0,52633000,0,-23778000
FSLY,6/30/2020,USD,-8781000,193000,0,1530000,18903000,4729000,2329000,16180000,0,-14460000,-37570000,281361000,0,0,0,0,0,0,0,0,0,0,282584000,0,-9760000,0,-14460000
FSLY,3/31/2020,USD,-7186000,155000,0,2124000,8579000,4715000,10221000,6031000,0,-11990000,9742000,3766000,0,0,0,0,0,0,0,0,0,0,5307000,0,6322000,0,-11990000
FSLY,12/31/2019,USD,-3060000,491000,0,4503000,-3025000,4860000,4209000,3247000,0,-14073000,32479000,1930000,0,0,0,0,0,0,0,0,0,0,5022000,0,31349000,0,-14073000
FSLY,9/30/2019,USD,-12595000,496000,0,-1632000,8052000,4069000,1171000,5638000,0,-12163000,-125264000,-20909000,0,0,0,0,0,0,0,0,0,0,2619000,0,-158768000,0,-12163000
FSRV,12/31/2020,USD,-181879,85000,0,25010,4934,0,0,0,0,-183098,45891,0,0,0,0,0,0,0,0,0,0,0,0,0,-135988,0,-183098
FSRV,9/30/2020,USD,-449199,0,0,-320029,-32502,0,0,0,0,-151912,294655,0,0,0,0,0,0,0,0,0,0,0,0,0,-154544,0,-151912
FSRV,6/30/2020,USD,-101227,0,0,0,0,0,0,0,0,-72016,31781,0,0,0,0,0,0,0,0,0,0,0,0,0,-72016,0,-72016
FSRV,3/31/2020,USD,-253654,0,0,233531,18450,0,0,0,0,561178,79452,0,0,0,0,0,0,0,0,0,0,0,0,0,-174202,0,561178
FTHM,9/30/2020,USD,-979387,0,0,0,0,44686,130209,0,0,0,-130209,30612434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-183747
FTHM,6/30/2020,USD,346464,0,0,0,0,44496,119951,0,0,0,-119951,419316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160798
FTHM,3/31/2020,USD,303083,0,0,0,0,19275,116818,0,0,0,-116818,78768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42771
FTHM,12/31/2019,USD,-846543,0,0,0,0,18922,120308,0,0,0,-120308,491239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1345416
FTHM,9/30/2019,USD,184940,0,0,0,0,17886,104771,0,0,0,-116257,-4209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-238879
FTHM,6/30/2019,USD,-37425,0,0,0,0,17611,85837,0,0,0,-116257,-4191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1038758
FTIV,12/31/2020,USD,-475313,0,0,0,0,0,0,0,0,0,0,-261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-997839
FTIV,9/30/2020,USD,-31650,0,0,0,0,0,0,0,0,0,-230000000,231657632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19845
FTIV,6/30/2020,USD,-733,0,0,0,0,0,0,0,0,0,-230000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTIV,3/31/2020,USD,-733,0,0,0,0,0,0,0,0,0,-230000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FTIV,12/31/2019,USD,0,0,0,0,0,0,0,0,0,0,0,-13261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-350
FUBO,9/30/2020,USD,-30136000,2051610,0,-4487000,12807000,16157000,33000,2863000,0,-274117000,-652000,62241000,14699000,0,0,0,0,0,0,68216000,-1696000,0,68540000,0,31453000,0,-274117000
FUBO,6/30/2020,USD,-34836000,0,0,0,0,14300000,0,0,0,-99755000,1724000,41717000,0,0,0,0,0,0,0,26629000,0,0,-339000,0,-99773000,0,-72922000
FUBO,3/31/2020,USD,-7478000,245000,0,1018000,64000,5220000,0,1166000,0,-5175000,-2421000,2356000,0,0,0,0,0,0,0,2297000,978000,203000,2500000,0,-7543000,0,-55470000
FUBO,12/31/2019,USD,474000,229000,0,1076000,-3958000,5176000,166000,-4085000,0,-104695000,-116000,1370000,0,0,0,0,0,0,0,673000,585000,250000,923000,0,1728000,0,-18566000
FUBO,9/30/2019,USD,2805000,192000,0,2977000,-3535000,4835000,250000,0,0,-6909000,1999000,941000,0,0,0,0,0,0,0,717000,275000,0,1167000,0,5745000,0,-6781000
FUBO,6/30/2019,USD,-966000,22000,0,-87000,0,5200000,0,0,0,-3365000,427000,384000,0,0,0,0,0,0,0,421000,392000,0,421000,0,-155000,0,-5547000
FUBO,3/31/2019,USD,-582000,75000,0,546000,0,234000,0,0,0,-2867000,-801000,1658000,0,0,0,0,0,0,0,1778000,18000,0,1778000,0,275000,0,-3466000
FUBO,12/31/2018,USD,-691032,127401,0,583002,0,-3473763,0,0,0,-5344282,-801000,685481,0,0,0,0,0,0,0,784000,452950,0,784000,0,-5551,0,-3467743
FUBO,9/30/2018,USD,-856968,0,0,75998,0,3414763,0,0,0,-4865718,0,524519,0,0,0,0,0,0,0,875000,170050,0,875000,0,-332449,0,-4260257
FUBO,6/30/2018,USD,-964000,0,0,-46000,0,440000,0,0,0,-2187000,0,914000,0,0,0,0,0,0,0,922000,0,0,922000,0,-50000,0,-2187000
FUBO,3/31/2018,USD,-641000,0,0,-86000,0,728000,0,0,0,-695000,0,983000,0,0,0,0,0,0,0,549000,807000,0,549000,0,342000,0,-695000
FUBO,12/31/2017,USD,-254000,0,0,147000,0,274000,0,0,0,-373000,0,236000,0,0,0,0,0,0,0,23000,0,0,23000,0,-89000,0,-373000
FUBO,9/30/2017,USD,-179000,0,0,75000,0,0,0,0,0,-808000,0,260000,0,0,0,0,0,0,0,30000,0,0,30000,0,81000,0,-808000
FUBO,6/30/2017,USD,-96000,0,0,-148000,0,0,0,0,0,5017000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,5017000
FUBO,3/31/2017,USD,-83000,0,0,96000,0,0,0,0,0,6638000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83000,0,6638000
FUBO,12/31/2016,USD,-5062000,0,0,456000,0,0,0,0,0,-5033000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99000,0,-5034000
FUBO,9/30/2016,USD,-276000,0,0,-21000,0,0,0,0,0,-707000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193000,0,-705000
FUBO,6/30/2016,USD,-1823000,0,0,88000,0,0,0,0,0,-1823000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1823000
FUBO,3/31/2016,USD,-2573000,0,0,71000,0,0,0,0,0,-2499000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-41000,0,-2467000
FUBO,12/31/2015,USD,-5366977,0,0,-33207,0,0,0,0,0,-5663124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-114434,0,-5648610
FULC,12/31/2020,USD,-19826000,1000,0,183000,-528000,768000,472000,-61000,0,-17720000,-14598000,6255000,0,0,0,0,0,0,0,532000,0,0,532000,0,-28169000,0,-17720000
FULC,9/30/2020,USD,-4504000,2000,0,154000,2582000,537000,93000,-163000,0,-18962000,14090000,-83000,0,0,0,0,0,0,0,88000,0,0,-263000,0,9503000,0,-18962000
FULC,6/30/2020,USD,-14121000,0,0,7000,-73000,600000,210000,0,0,-15685000,-226000,64686000,0,0,0,0,0,0,0,523000,0,0,64891000,0,-13120000,0,-15685000
FULC,3/31/2020,USD,-15204000,1000,0,1429000,-234000,494000,567000,0,0,-18452000,-56404000,274000,0,0,0,0,0,0,0,286000,0,0,286000,0,-71334000,0,-18452000
FULC,12/31/2019,USD,-4495000,1000,0,-2046000,-255000,519000,108000,0,0,-16123000,-108000,-281000,0,0,0,0,0,0,0,0,0,0,-270000,0,-4884000,0,-16123000
FULC,9/30/2019,USD,-13017000,2000,0,2398000,1320000,516000,214000,0,0,-16542000,-214000,65200000,0,0,0,0,0,0,0,31000,0,0,64474000,0,51969000,0,-16542000
FULC,6/30/2019,USD,-12074000,0,0,0,0,514000,221000,0,0,-13169000,-221000,-529000,0,0,0,0,0,0,0,220000,0,0,0,0,0,0,-13169000
FULC,3/31/2019,USD,-9897000,0,0,0,0,504000,310000,0,0,-36843000,-401000,-47000,0,0,0,0,0,0,0,-2000,0,0,-2000,0,0,0,-36843000
FULC,12/31/2018,USD,-6403000,0,0,0,0,1345000,3466000,0,0,-8859000,-3466000,-90000,0,0,0,0,0,0,0,-6000,0,0,105095000,0,0,0,-8859000
FULC,9/30/2018,USD,-4120000,0,0,0,0,459000,926000,0,0,-8943000,-926000,79825000,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,-8943000
FUSN,9/30/2020,USD,-12868000,0,0,0,0,103000,681000,0,0,0,-54967000,-2296000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9993000
FUSN,6/30/2020,USD,-6197000,0,0,0,0,98000,168000,0,0,0,-168000,257840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44733000
FUSN,3/31/2020,USD,-7620000,0,0,0,0,172000,214000,0,0,0,-214000,9907000,0,0,0,0,0,0,0,0,0,0,9907000,0,0,0,-10222000
FUSN,12/31/2019,USD,-3833000,0,0,0,0,77000,116000,0,0,0,-456000,0,0,0,0,0,0,0,0,0,0,0,52187000,0,0,0,-8206000
FUSN,9/30/2019,USD,-3028000,0,0,0,0,79000,189000,0,0,0,-189000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-594000
FUSN,6/30/2019,USD,-4001000,0,0,0,0,0,0,0,0,0,-112000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUSN,3/31/2019,USD,-2828000,0,0,0,0,63000,39000,0,0,0,-39000,52187000,0,0,0,0,0,0,0,0,0,0,52187000,0,0,0,-3933000
FUSN,9/30/2000,USD,0,0,0,0,0,0,1201000,0,0,0,0,4481000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUSN,6/30/2000,USD,0,0,0,0,0,0,1110000,0,0,0,0,4005000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUSN,3/31/2000,USD,0,0,0,0,0,0,0,0,0,0,64000,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FUTU,12/31/2020,HKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532460000
FUTU,9/30/2020,HKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401721000
FUTU,6/30/2020,HKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236488000
FUTU,3/31/2020,HKD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154854000
FUTU,12/31/2019,HKD,3161694000,0,0,0,0,0,0,0,0,0,-80958000,1151622000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43942000
FUTU,9/30/2019,HKD,-716879000,0,0,0,0,0,0,0,0,0,-35388000,1003772000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20851000
FUTU,6/30/2019,HKD,305753000,0,0,0,0,0,0,0,0,0,-71806000,501611000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55330000
FUTU,3/31/2019,HKD,-781134000,0,0,0,0,0,0,0,0,0,28095000,1033300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45541000
FUTU,12/31/2018,USD,137181199.5,0,0,0,0,352286.22,648901.26,0,0,0,-6044153.89,-41530063.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4874292.94
FUTU,9/30/2018,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-294938
FUTU,6/30/2018,USD,-76859528.36,0,0,0,0,351688.97,647801.15,0,0,0,-453792.22,292293817.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3089483.75
